image_name,D20,D40,D60,D80,max,lambda,k
1_patch_1836_2856.jpg,2.609517499,3.883293089,4.649933712,5.940338083,18.0226563,4.760602684,2.743326727
1_patch_2040_2856.jpg,2.621050847,4.010223637,4.649933712,5.940338083,11.40947024,4.875541137,2.766586989
1_patch_2244_2856.jpg,3.065804324,3.814439698,4.976841434,7.140149677,13.35735967,5.279435599,2.342030908
1_patch_2448_2856.jpg,3.560965574,4.148319764,5.013329282,6.978519117,13.35735967,5.137975349,3.168546012
1_patch_2652_2856.jpg,3.904746285,4.79926071,5.409163035,7.067473901,13.35735967,5.689029307,3.492882418
1_patch_2856_2856.jpg,3.835132405,5.015998055,5.4477831,8.188549395,50.42775607,5.544464729,3.354146752
1_patch_3060_2856.jpg,3.428744863,4.50913309,5.392558611,19.20217905,50.42775607,8.191132273,0.997888724
1_patch_3264_2856.jpg,4.004850634,5.030254959,6.397565717,14.95564587,20.81760178,7.869488712,1.430098949
1_patch_0_3060.jpg,4.344055563,5.98116145,7.884462197,15.77207603,30.6315978,8.995189073,1.577874027
1_patch_204_3060.jpg,3.412029657,4.729736341,7.070085632,8.831342535,21.10989044,6.851337516,1.85675942
1_patch_408_3060.jpg,3.346548035,4.421796439,6.267351101,9.088104149,21.10989044,6.643908894,1.845192941
1_patch_612_3060.jpg,4.372378273,4.944309786,6.147854576,8.910623884,17.37410807,6.479603573,2.686825774
1_patch_816_3060.jpg,4.629059582,4.933878296,5.848510487,6.409310647,14.88348803,5.756912141,4.727455569
1_patch_1020_3060.jpg,4.436171264,5.061143343,6.369662422,20.71765205,72.64185731,6.147150994,2.687455257
1_patch_1224_3060.jpg,4.319644144,4.465303044,5.45837021,7.736600739,72.64185731,5.6794799,2.941980503
1_patch_1428_3060.jpg,4.213829086,4.508593197,5.30304693,7.979786603,72.64185731,5.325892279,3.596803527
1_patch_1632_3060.jpg,2.449332864,3.282301065,3.906648879,4.674396499,10.81037888,3.989533554,2.992404943
1_patch_1836_3060.jpg,2.435835848,3.304244104,3.869534474,5.993170076,8.013081195,4.266960879,2.440405779
1_patch_2040_3060.jpg,2.621050847,3.408502316,4.522293519,5.943157328,11.40947024,4.623729681,2.42862476
1_patch_2244_3060.jpg,2.945390362,3.814763744,4.721533246,7.103811789,13.35735967,5.198304993,2.486459482
1_patch_2448_3060.jpg,3.651486919,4.532362824,5.236332404,7.771044356,13.35735967,5.884185612,2.39571895
1_patch_2652_3060.jpg,4.393439598,4.993635598,5.539410892,9.213407646,13.35735967,6.136430403,2.94071159
1_patch_2856_3060.jpg,2.9311654,3.721409431,5.015878193,6.131221964,50.42775607,4.995220786,2.589907731
1_patch_3060_3060.jpg,2.9311654,3.36015137,4.792469431,6.77909008,50.42775607,4.823155867,2.437147177
1_patch_3264_3060.jpg,3.414361128,4.511367962,11.93247799,18.02300339,20.81760178,9.513349913,1.000681924
1_patch_0_3264.jpg,2.244310873,3.197400077,4.399189183,7.173098114,29.16570945,4.939596312,1.579676812
1_patch_204_3264.jpg,3.306665466,4.455592254,5.25098231,7.284251221,21.10989044,5.939103804,2.137852833
1_patch_408_3264.jpg,3.324197021,4.052705562,4.95149414,7.135496978,21.10989044,5.486398781,2.408142484
1_patch_612_3264.jpg,3.354911917,4.595399478,5.041665015,7.092249598,14.88348803,5.437515554,2.961164575
1_patch_816_3264.jpg,3.313863466,4.372378273,5.133815207,6.147854576,14.88348803,5.272213814,3.164769355
1_patch_1020_3264.jpg,3.10418431,3.478386444,4.067075585,8.009450698,72.64185731,3.963671622,4.288023593
1_patch_1224_3264.jpg,2.832763119,3.689208636,4.290947764,5.033206644,72.64185731,4.196641605,2.840316747
1_patch_1428_3264.jpg,2.55412288,3.341507311,4.981304619,6.035846527,72.64185731,4.859158375,2.095921246
1_patch_1632_3264.jpg,2.645502567,3.326786605,4.410340687,5.026120781,10.17232411,4.301866759,2.714830186
1_patch_1836_3264.jpg,2.569817338,3.372430729,4.490312283,5.004773522,10.17232411,4.321334448,2.810685827
1_patch_2040_3264.jpg,2.689549522,3.414144438,4.47430316,5.893144581,13.0404706,4.592933159,2.513409252
1_patch_2244_3264.jpg,3.371710042,3.929524314,5.332665442,7.618284895,22.06450177,5.778051911,2.149836954
1_patch_2448_3264.jpg,3.800639909,4.82701576,6.865847199,9.69039016,22.06450177,7.043001113,1.989529113
1_patch_2652_3264.jpg,3.828158037,4.706350857,5.45266809,7.547841052,22.06450177,5.978591062,2.728212406
1_patch_2856_3264.jpg,3.209138394,3.762527118,4.729051177,5.759894254,11.84045634,4.753472818,3.114804158
1_patch_3060_3264.jpg,3.050978414,3.480265203,4.34494258,6.335631561,30.72425424,4.425471557,3.32388846
1_patch_3264_3264.jpg,3.061509683,3.811841543,4.78887317,16.70172111,30.72425424,4.71489314,2.975940485
1_patch_0_3468.jpg,2.226125489,2.901146236,5.200637939,6.824053677,29.16570945,5.135377632,1.498621114
1_patch_204_3468.jpg,3.690152065,4.901089857,6.426158062,7.594879592,14.945381,6.423151169,2.495478354
1_patch_408_3468.jpg,3.380185972,4.441495274,5.130782338,7.136731892,14.945381,5.666919827,2.584236381
1_patch_612_3468.jpg,3.355861108,4.372378273,4.800587022,5.686292134,52.41233171,4.860043642,3.794375002
1_patch_816_3468.jpg,3.3052073,4.286355868,4.608430927,8.940224406,52.41233171,4.614208575,4.096135281
1_patch_1020_3468.jpg,3.3052073,4.286355868,6.419376751,8.940224406,52.41233171,6.406428475,1.726930931
1_patch_1224_3468.jpg,3.443407397,4.29553966,5.181093882,8.322535827,14.55784058,5.727276428,1.920114683
1_patch_1428_3468.jpg,2.721008628,4.309315347,5.03679441,6.946637945,14.55784058,5.54715412,2.009135941
1_patch_1632_3468.jpg,2.712994826,3.983143041,4.943886116,5.957568908,14.55784058,4.960659052,2.685295518
1_patch_1836_3468.jpg,2.818690256,4.445298385,4.928188746,5.985729762,13.56896475,4.988408232,3.187849003
1_patch_2040_3468.jpg,3.466726744,4.280374894,4.961331256,6.708452988,13.56896475,5.135371245,3.356019806
1_patch_2244_3468.jpg,3.460763136,4.423895001,5.893144581,9.229992108,22.06450177,6.520441031,1.941734615
1_patch_2448_3468.jpg,3.929524314,5.05411416,7.723353288,11.42163627,22.06450177,8.318999017,1.766438667
1_patch_2652_3468.jpg,4.098345449,4.789567032,5.799855986,10.36223877,22.06450177,6.533169271,2.384725652
1_patch_2856_3468.jpg,3.650960688,4.657469025,4.90197851,6.714256862,12.6302883,5.285594952,3.348785071
1_patch_3060_3468.jpg,3.253175137,3.939369497,4.81394101,6.447378494,30.72425424,4.961970556,3.188538691
1_patch_3264_3468.jpg,3.230200933,4.493018249,4.996821737,7.941657311,30.72425424,5.644503912,2.245266567
1_patch_0_3672.jpg,2.30973455,3.432758655,5.081466124,6.619557306,16.99025808,5.158527284,1.647358118
1_patch_204_3672.jpg,3.496910855,4.669053605,5.521990917,8.840923018,16.99025808,6.117597919,2.147834444
1_patch_408_3672.jpg,3.654919725,4.497485851,5.371872809,8.336302757,14.945381,5.878248442,2.479240562
1_patch_612_3672.jpg,3.774337343,4.624263687,5.261527706,7.157978141,52.41233171,5.550616691,3.283387932
1_patch_816_3672.jpg,4.138245024,4.286355868,5.201570948,5.825103765,52.41233171,5.11503463,4.546623056
1_patch_1020_3672.jpg,4.220371161,5.024792797,7.393204544,9.06300855,52.41233171,7.103937265,2.309807213
1_patch_1224_3672.jpg,3.998189901,4.446730274,5.825103765,8.568997873,14.55784058,6.43723963,2.273383615
1_patch_1428_3672.jpg,3.443407397,4.435108531,6.365449211,8.647007813,14.55784058,6.52410196,1.95832574
1_patch_1632_3672.jpg,2.818690256,4.322590695,4.967432171,7.097137197,14.55784058,5.481934127,2.20220783
1_patch_1836_3672.jpg,2.927829595,4.231291818,4.914708008,7.68028262,13.56896475,5.388794856,2.199449646
1_patch_2040_3672.jpg,3.339559948,3.966332357,4.540012569,5.390027459,13.56896475,4.68923104,3.732268494
1_patch_2244_3672.jpg,3.38500194,3.984628294,5.287217753,7.264603941,22.06450177,5.652349165,2.388273
1_patch_2448_3672.jpg,3.896258443,4.830586426,6.78689315,8.668880881,22.06450177,6.786634844,2.172365734
1_patch_2652_3672.jpg,4.916499914,6.248459599,7.38022844,11.05147419,22.06450177,8.411117264,2.115830398
1_patch_2856_3672.jpg,3.750906153,4.859241438,6.415904806,10.88257213,12.6302883,6.848980231,1.979729804
1_patch_3060_3672.jpg,3.665507732,4.734331333,5.282838011,7.834557223,30.72425424,5.780683382,2.738129468
1_patch_3264_3672.jpg,3.330729073,5.004157025,6.550007446,8.214706909,48.39444476,6.472824465,2.295701878
1_patch_0_3876.jpg,3.130780985,4.425862239,5.433618948,7.844162588,16.99025808,5.880353145,2.198569545
1_patch_204_3876.jpg,2.86016854,3.712521794,5.081466124,6.240865138,16.99025808,5.151176983,2.487645324
1_patch_408_3876.jpg,3.11966568,4.103377602,5.479261748,6.89299451,23.32335446,5.561573839,2.258305149
1_patch_612_3876.jpg,3.623136212,4.323262143,5.575329698,7.841376348,23.32335446,5.678630334,2.497295262
1_patch_816_3876.jpg,4.299902576,4.623463922,5.599766214,10.31931486,34.08769779,6.561518862,2.22667043
1_patch_1020_3876.jpg,4.55628575,5.735053893,8.089743679,9.626044736,34.08769779,7.745526982,2.456247973
1_patch_1224_3876.jpg,4.455311942,5.543431826,8.042423072,9.5319659,35.92793644,7.614005487,2.458098959
1_patch_1428_3876.jpg,3.917356906,4.974143145,7.673323168,9.236099671,35.92793644,7.275431349,1.955689965
1_patch_1632_3876.jpg,2.872063921,3.637302458,4.520026537,7.481334058,35.92793644,5.038832601,2.136758371
1_patch_1836_3876.jpg,2.826791985,3.548097332,4.58189593,6.455359476,13.56896475,4.67583142,2.643399976
1_patch_2040_3876.jpg,2.650114255,3.011520016,4.079740648,4.77286144,13.56896475,4.103952375,2.719822393
1_patch_2244_3876.jpg,2.72231973,3.393400515,4.573124323,5.86935523,9.305195067,4.671496909,2.313632341
1_patch_2448_3876.jpg,2.908804206,4.277515986,5.457750427,7.484337023,29.82893325,5.830600439,2.00445327
1_patch_2652_3876.jpg,4.559397514,5.783630985,9.046665315,12.08440749,29.82893325,9.072341857,1.696154698
1_patch_2856_3876.jpg,3.438090811,4.823970164,7.907958814,11.27759125,14.39756105,7.517021752,1.579481505
1_patch_3060_3876.jpg,3.590437391,4.880609974,6.05040055,9.17720948,14.39756105,6.858338293,1.937901112
1_patch_3264_3876.jpg,4.040397712,4.94316086,6.990314964,8.917817844,48.39444476,6.901559074,2.103523891
1_patch_0_4080.jpg,2.661352843,3.761619944,4.970750361,7.050490371,15.71771831,5.30169193,2.088136133
1_patch_204_4080.jpg,2.745955719,3.402956075,4.677116751,5.799959147,15.71771831,4.730124143,2.463966769
1_patch_408_4080.jpg,2.831085116,3.712521794,5.285345364,6.401500976,23.32335446,5.25537598,2.258513896
1_patch_612_4080.jpg,3.042411194,3.789134525,5.112997113,6.143641752,23.32335446,5.030438564,2.604671368
1_patch_816_4080.jpg,3.526072057,4.138245024,5.201570948,9.994280479,34.08769779,5.210221802,3.245226393
1_patch_1020_4080.jpg,3.775748139,4.190748992,5.735053893,9.81293585,34.08769779,6.797663684,1.798926717
1_patch_1224_4080.jpg,4.042478669,4.589943686,5.735053893,9.673084154,35.92793644,6.800581867,2.094470377
1_patch_1428_4080.jpg,3.560388111,4.252446042,6.003714509,9.450031356,35.92793644,6.571705604,1.904856325
1_patch_1632_4080.jpg,2.906534772,3.556632519,4.568890712,7.56182438,35.92793644,5.249588949,1.941324305
1_patch_1836_4080.jpg,2.848336983,3.203997557,4.170855978,7.663987832,26.4700533,4.637717639,2.285809916
1_patch_2040_4080.jpg,2.636385957,2.942342411,3.674994298,5.048224155,26.4700533,3.990282693,2.620983502
1_patch_2244_4080.jpg,2.645538156,3.386452666,4.45724037,5.918048346,26.4700533,4.575417605,2.230745221
1_patch_2448_4080.jpg,2.75241259,3.979833784,5.232836098,7.374794135,29.82893325,5.464102257,2.046848352
1_patch_2652_4080.jpg,3.337275821,4.303642683,7.621560873,11.28269982,29.82893325,7.518815545,1.422145346
1_patch_2856_4080.jpg,3.372891242,4.025958197,5.046895788,8.568997873,21.90189486,6.268627149,1.739445358
1_patch_3060_4080.jpg,3.551048686,4.105584074,6.56219934,8.640540541,14.39756105,6.602056466,1.819671179
1_patch_3264_4080.jpg,4.206435695,5.938099165,7.761295484,13.1995203,48.39444476,8.94010132,1.577412876
1_patch_0_4284.jpg,2.62226409,3.199101989,4.538278581,6.378324029,10.72019595,4.849171464,2.082924041
1_patch_204_4284.jpg,2.824325634,3.274629091,5.072243509,6.378324029,21.94922274,5.062578699,2.167757746
1_patch_408_4284.jpg,2.759761805,3.270828137,5.489034314,6.977080596,21.94922274,5.532026277,1.805982152
1_patch_612_4284.jpg,2.744142313,3.247477564,4.378848874,6.797163514,15.25003505,4.88644122,1.995775454
1_patch_816_4284.jpg,3.154141816,3.629610994,5.007378168,6.476341974,15.25003505,5.130911096,2.411910616
1_patch_1020_4284.jpg,3.684980576,4.272187998,5.220936333,9.604169366,16.73865968,6.020659564,2.265345491
1_patch_1224_4284.jpg,3.527357648,4.083096792,5.039186333,9.604169366,35.92793644,6.134099225,1.758331242
1_patch_1428_4284.jpg,2.485089165,3.231306534,4.19054991,6.234309686,35.92793644,4.38348082,2.329518176
1_patch_1632_4284.jpg,2.439371424,2.896147535,3.835146588,4.976409858,35.92793644,3.964928866,2.590962167
1_patch_1836_4284.jpg,2.781426604,3.184421117,4.074637095,4.962702736,26.4700533,4.088069993,3.130532724
1_patch_2040_4284.jpg,2.89666163,3.391713326,4.607740163,7.56182438,26.4700533,4.813944468,2.322127533
1_patch_2244_4284.jpg,3.389082996,4.535744919,5.345815781,7.712672009,26.4700533,5.766519828,2.406363696
1_patch_2448_4284.jpg,4.268545253,5.078697752,6.654911948,9.465632226,21.90189486,7.219150448,2.098868593
1_patch_2652_4284.jpg,4.061307326,4.979561195,6.48073692,9.722306688,21.90189486,7.331414813,1.933777426
1_patch_2856_4284.jpg,3.850363284,4.328270661,6.674705106,8.622370729,21.90189486,6.827281286,2.043497283
1_patch_3060_4284.jpg,3.751388975,4.185209951,6.804036968,8.622654874,19.92795559,6.568886691,2.006427762
1_patch_3264_4284.jpg,4.03449011,4.736111288,6.83090619,8.910392281,20.18080194,6.984833852,2.299005505
1_patch_0_4488.jpg,2.473442138,3.14633715,4.030699268,6.714093094,18.58403149,4.634390638,1.984987675
1_patch_204_4488.jpg,2.519226334,3.177706221,4.748335125,7.017962143,21.94922274,5.051580155,1.858655486
1_patch_408_4488.jpg,2.338496065,2.80624065,5.090853655,6.945721442,27.47979759,5.091031747,1.645420431
1_patch_612_4488.jpg,2.647486297,3.279101699,5.090853655,7.508174268,27.47979759,5.27573122,1.831647998
1_patch_816_4488.jpg,3.268589811,3.712847411,5.029320967,6.363956845,15.25003505,5.138093476,2.70378667
1_patch_1020_4488.jpg,3.655495729,4.108911822,5.024139128,7.508174268,37.95507587,5.255396417,3.138986647
1_patch_1224_4488.jpg,2.651072815,3.867737637,4.53699948,8.515653661,37.95507587,5.409664404,1.897116835
1_patch_1428_4488.jpg,2.393653682,3.042441699,3.932364972,5.18317995,10.96474551,4.131792759,2.435874877
1_patch_1632_4488.jpg,2.431859656,2.784826916,3.434980512,4.872901838,10.96474551,3.664551175,2.942983499
1_patch_1836_4488.jpg,2.57399017,2.895561701,3.457533428,4.717033764,28.3789043,3.719234397,3.250398943
1_patch_2040_4488.jpg,2.843425946,3.36627865,4.607740163,5.698594089,28.3789043,4.68974655,2.495641638
1_patch_2244_4488.jpg,4.204692173,4.675574344,5.861701043,9.740846638,28.3789043,6.441251431,2.543277475
1_patch_2448_4488.jpg,4.628236695,6.034752564,7.570545174,13.07480355,21.90189486,7.943128459,2.266335303
1_patch_2652_4488.jpg,4.576176553,5.811037095,6.314036156,11.20604927,30.31425861,7.410608531,2.387069279
1_patch_2856_4488.jpg,4.742796887,6.291831878,7.722447004,10.71629869,30.31425861,8.049494896,2.501096546
1_patch_3060_4488.jpg,3.785727981,5.187059457,6.917211146,10.08338447,19.92795559,7.428231385,1.882825407
1_patch_3264_4488.jpg,3.654556153,4.355458133,6.518054477,7.49765889,20.18080194,6.176415835,2.313788649
1_patch_0_4692.jpg,2.532234907,3.162021685,3.838354615,8.210485299,42.32083807,3.939328937,2.758337867
1_patch_204_4692.jpg,2.231181689,2.761159598,3.581958781,4.7287525,42.32083807,3.733114893,2.626661178
1_patch_408_4692.jpg,2.248279563,2.80624065,3.586932617,5.636251116,27.47979759,3.970598809,2.339289669
1_patch_612_4692.jpg,2.647486297,3.430903611,4.569587348,7.463526652,27.47979759,5.205803284,1.868212383
1_patch_816_4692.jpg,3.209440437,3.718518718,4.569587348,5.636251116,15.90994619,4.744592477,3.235538412
1_patch_1020_4692.jpg,3.525289993,4.400896017,5.039684646,6.289698977,37.95507587,5.088322573,4.241771456
1_patch_1224_4692.jpg,3.107655378,3.932364972,4.520563537,5.721449877,37.95507587,4.676699913,2.90881051
1_patch_1428_4692.jpg,2.516816786,3.107655378,3.582492793,4.52478639,8.741844055,3.824269942,3.225622691
1_patch_1632_4692.jpg,2.451986282,2.919177291,3.434980512,4.46236293,9.049924514,3.662005552,3.300742751
1_patch_1836_4692.jpg,2.637127952,2.965067391,3.622025615,5.16125206,28.3789043,3.972074929,2.902471963
1_patch_2040_4692.jpg,2.766255531,3.52336282,4.428079605,6.156133125,28.3789043,4.604673998,2.326569495
1_patch_2244_4692.jpg,3.592693212,4.640925862,6.201711118,13.60088277,28.3789043,6.017231722,2.61400052
1_patch_2448_4692.jpg,4.019247511,5.516138177,7.718482748,14.59737611,23.39897653,8.360506698,1.569034917
1_patch_2652_4692.jpg,3.208448491,4.114331021,5.772958088,8.702430012,30.31425861,6.032893031,1.882433046
1_patch_2856_4692.jpg,3.20288671,4.021092231,4.511589229,6.856829038,30.31425861,5.141346426,2.34417916
1_patch_3060_4692.jpg,3.083442103,3.894731327,4.511015642,6.856829038,19.92795559,5.008430736,2.47000118
1_patch_3264_4692.jpg,3.405955254,4.141461873,4.715304634,6.669442721,16.03112709,5.157554545,3.013914505
1_patch_0_4896.jpg,2.554622644,3.277023709,3.859883346,7.530757581,42.32083807,4.00285081,2.974843539
1_patch_204_4896.jpg,2.216334886,2.741269042,3.610265518,5.27189448,42.32083807,3.772095478,2.503669621
1_patch_408_4896.jpg,2.332569312,3.031838804,3.975784085,7.369297099,21.85140563,4.358721808,2.028741311
1_patch_612_4896.jpg,3.033665423,3.964802849,5.791720141,9.250898825,21.85140563,6.309755516,1.543203112
1_patch_816_4896.jpg,3.16671612,4.16725951,4.675839474,9.539164435,19.89774366,4.895222005,3.000463816
1_patch_1020_4896.jpg,3.48006992,4.7820916,5.559018952,11.52989985,37.95507587,6.607922077,1.816264847
1_patch_1224_4896.jpg,3.04632464,3.6538885,5.0517363,6.031667562,37.95507587,4.957401046,2.559463687
1_patch_1428_4896.jpg,2.952804426,3.34192081,4.238716001,5.466926792,12.04330033,4.450185109,2.866838847
1_patch_1632_4896.jpg,2.933785834,3.35870546,4.209928083,5.378475849,23.07045645,4.31971326,3.013634327
1_patch_1836_4896.jpg,2.867941583,3.311743942,3.85238399,5.631384555,23.07045645,4.160663609,3.080222902
1_patch_2040_4896.jpg,2.736582499,3.322630017,4.186774798,5.27242711,23.39897653,4.232538138,2.814790557
1_patch_2244_4896.jpg,3.001718183,3.619252934,4.587097925,5.853730975,23.39897653,4.708029531,2.839919349
1_patch_2448_4896.jpg,3.6143378,4.17195213,5.047526453,7.062517905,23.39897653,5.303500575,2.898851632
1_patch_2652_4896.jpg,3.203668613,3.902011898,4.553578459,7.232636228,30.31425861,5.242537403,2.152470422
1_patch_2856_4896.jpg,3.204277155,3.914758548,4.494318118,5.546694605,30.31425861,4.628267188,3.579930205
1_patch_3060_4896.jpg,3.181050274,3.847382392,4.387191938,5.172153393,16.03112709,4.443845133,3.90097252
1_patch_3264_4896.jpg,3.226256852,4.200087367,4.681073869,5.594303175,16.03112709,4.854801448,3.946310808
1_patch_0_5100.jpg,2.608997656,3.39163113,4.379086252,8.164376987,24.72721364,5.531168114,1.540876691
1_patch_204_5100.jpg,2.414821351,3.304127753,4.364466582,6.785575034,21.85140563,4.730346657,1.960826737
1_patch_408_5100.jpg,2.736174067,3.572705758,4.466015838,7.952471829,28.15888242,5.496962538,1.70631006
1_patch_612_5100.jpg,3.586930425,4.645996105,8.409836695,11.93858631,28.15888242,8.177701352,1.439402147
1_patch_816_5100.jpg,2.954328533,4.166607876,5.133195143,11.86650443,28.15888242,4.922198155,2.979069738
1_patch_1020_5100.jpg,2.889223603,3.558219517,4.621053627,5.7176636,20.1229903,4.809399674,2.520475552
1_patch_1224_5100.jpg,2.434115211,3.076990009,4.168286884,5.353234535,20.1229903,4.17958486,2.431202685
1_patch_1428_5100.jpg,2.516563776,2.969786298,3.396831298,5.212934566,12.04330033,3.862019794,2.837774364
1_patch_1632_5100.jpg,2.926181119,3.285889733,4.163550937,5.340464942,23.07045645,4.27437119,2.915231858
1_patch_1836_5100.jpg,2.996348947,3.547438456,4.584348915,8.120198164,23.07045645,5.258246619,1.977798831
1_patch_2040_5100.jpg,2.736582499,3.526377823,4.246814795,8.584522488,23.07045645,4.502702564,2.430767012
1_patch_2244_5100.jpg,2.943005419,4.079278533,5.016125335,6.282951691,19.36625432,5.006446494,2.685592665
1_patch_2448_5100.jpg,3.925234158,4.471849885,5.13686449,6.84600157,22.8962286,5.297557013,3.788012505
1_patch_2652_5100.jpg,3.874895995,4.254733552,5.328644538,8.104929944,22.8962286,5.956462139,2.446189649
1_patch_2856_5100.jpg,3.6245373,4.403655178,5.11499721,7.07003226,12.36643852,5.275277478,3.370385673
1_patch_3060_5100.jpg,3.622956869,4.287137805,5.139552161,6.694791623,16.03112709,5.181099743,3.664295378
1_patch_3264_5100.jpg,3.471646235,4.510787881,5.000012554,6.621703054,16.03112709,5.081097046,4.00553124
1_patch_0_5304.jpg,2.550551199,3.551907662,4.162096603,7.959767587,24.72721364,5.024780776,1.842229582
1_patch_204_5304.jpg,2.761648941,3.634537148,4.466015838,8.203867523,37.63791551,5.340619812,1.837228202
1_patch_408_5304.jpg,3.889226889,4.402848177,7.709398287,21.85140563,37.63791551,9.36566953,1.028050855
1_patch_612_5304.jpg,4.441412944,4.964504689,9.429953048,20.56999935,37.63791551,10.55762776,1.015923792
1_patch_816_5304.jpg,2.951739852,3.620307427,4.848897798,5.303666091,28.15888242,4.670614621,2.955128313
1_patch_1020_5304.jpg,2.740823474,3.063294867,4.061381329,5.18317995,20.1229903,4.118842927,2.853698558
1_patch_1224_5304.jpg,2.488237554,2.813692912,3.398647333,4.497681946,20.1229903,3.700131931,3.091586195
1_patch_1428_5304.jpg,2.489573688,2.843414032,3.382832322,4.589569813,10.24621719,3.739771122,3.010904845
1_patch_1632_5304.jpg,2.714668653,3.290523243,4.200652654,5.169616739,34.9628244,4.295551795,2.884836016
1_patch_1836_5304.jpg,3.271890499,4.205356519,5.664629072,9.464474148,34.9628244,6.407979133,1.664132748
1_patch_2040_5304.jpg,3.012124712,4.109543331,7.753792207,11.60296481,34.9628244,7.727540707,1.287164631
1_patch_2244_5304.jpg,3.029860907,4.17195213,5.047526453,7.619275362,19.36625432,5.630085521,2.186144685
1_patch_2448_5304.jpg,3.925234158,4.494273922,5.13686449,7.237614822,21.05599064,5.530213092,3.171211337
1_patch_2652_5304.jpg,3.950911272,4.689501777,5.43091127,8.738212946,21.05599064,6.26590531,2.372225704
1_patch_2856_5304.jpg,4.124325335,4.812956068,5.726316423,9.127307951,12.36643852,6.633168456,2.331558474
1_patch_3060_5304.jpg,3.435846659,4.390388754,5.285434267,6.95179461,15.70211679,5.378391851,3.012705879
1_patch_3264_5304.jpg,3.427333975,4.107299354,4.740426403,5.292479673,15.70211679,4.74021727,3.95788811
1_patch_0_5508.jpg,2.23891572,2.744347283,3.749025835,5.742190003,11.95762522,3.952929732,2.285531641
1_patch_204_5508.jpg,2.283120853,2.653449425,3.795494997,6.108104471,37.63791551,4.089741396,2.024386088
1_patch_408_5508.jpg,2.035978545,2.483366112,4.084524661,6.125468453,45.50894611,4.006379955,1.724655189
1_patch_612_5508.jpg,2.385753416,4.032780652,4.977823191,13.40240179,45.50894611,4.927878736,1.932119508
1_patch_816_5508.jpg,2.983493062,4.032780652,5.111692048,10.57339537,45.50894611,5.04467022,2.7025902
1_patch_1020_5508.jpg,2.740823474,3.126037989,4.061381329,5.234511916,20.1229903,4.252772599,2.827858306
1_patch_1224_5508.jpg,2.589856315,2.839362381,3.398647333,4.526986858,20.1229903,3.672960799,3.390321308
1_patch_1428_5508.jpg,2.573100393,2.977937781,3.783857645,4.827036738,16.83044764,3.888644516,2.953759157
1_patch_1632_5508.jpg,2.647505634,3.187841681,4.175845327,4.979336314,34.9628244,4.202854948,2.948948876
1_patch_1836_5508.jpg,2.923153988,3.790370515,5.983005217,8.538149227,34.9628244,6.18098264,1.64246689
1_patch_2040_5508.jpg,3.020580306,4.118040649,6.20900598,7.861482347,34.9628244,6.290198634,1.831387749
1_patch_2244_5508.jpg,3.023948842,4.122984423,4.969140318,7.51486968,19.36625432,5.384557373,2.450894666
1_patch_2448_5508.jpg,3.884448593,4.437253384,4.759402274,7.008299059,21.05599064,5.285188185,3.252016831
1_patch_2652_5508.jpg,3.323489144,4.177125588,4.835805832,7.556193166,21.05599064,5.177486583,3.167001912
1_patch_2856_5508.jpg,3.592253163,4.440999949,5.164107112,9.23652617,10.80389908,5.997043332,2.108126898
1_patch_3060_5508.jpg,3.076773637,4.187943974,5.321955813,8.462091467,15.70211679,5.887455579,2.090753317
1_patch_3264_5508.jpg,3.418821291,4.187943974,5.099599759,6.976358764,16.51216267,5.038681437,3.298488725
1_patch_0_5712.jpg,2.152810243,2.584210017,3.56289184,4.401402012,15.39937873,3.545229558,2.692053431
1_patch_204_5712.jpg,2.124210372,2.532186788,3.206708982,4.221443229,11.95762522,3.402909685,2.817086643
1_patch_408_5712.jpg,2.323746571,2.536199825,3.948386785,5.71767573,45.50894611,3.972993258,2.06568672
1_patch_612_5712.jpg,2.103418489,2.906338396,4.648856719,13.40240179,45.50894611,4.356435216,1.489968532
1_patch_816_5712.jpg,3.034287445,3.642076346,10.53881828,27.470203,46.42721534,9.745747639,0.862374309
1_patch_1020_5712.jpg,2.757299534,3.173209774,4.367794609,10.75630491,46.42721534,4.596758148,2.152368776
1_patch_1224_5712.jpg,2.654963744,3.187199889,3.743896926,4.917035572,35.91916429,3.98838299,3.008207894
1_patch_1428_5712.jpg,3.172778004,4.441852392,5.599784417,13.6698937,35.91916429,7.573541476,1.274606582
1_patch_1632_5712.jpg,3.185990088,4.792513722,8.198057725,11.30118198,18.41385503,7.916240507,1.462341632
1_patch_1836_5712.jpg,3.735360814,6.027610784,7.94248319,10.12366457,14.84858666,7.901969056,2.073164123
1_patch_2040_5712.jpg,3.414812984,4.157159417,5.608496087,7.861482347,11.56492317,6.176900449,2.142742881
1_patch_2244_5712.jpg,3.463766838,4.117269727,4.779965312,7.520533869,15.19839196,5.447474335,2.536801391
1_patch_2448_5712.jpg,3.543490196,4.064982779,4.657486241,6.530002183,21.05599064,5.075738442,2.968546943
1_patch_2652_5712.jpg,3.203299191,3.895115014,4.568186621,5.601154385,21.05599064,4.726878235,3.45074848
1_patch_2856_5712.jpg,3.43924343,4.05196544,4.817795855,6.349075837,10.80389908,4.944311058,3.509548826
1_patch_3060_5712.jpg,4.036223479,4.456026335,5.647534913,8.462091467,10.80389908,6.24330812,2.41889097
1_patch_3264_5712.jpg,4.456026335,6.765571789,8.462091467,10.80389908,21.69644575,8.606523633,1.901205976
